-0.17,0.63,0.42,13.44,26.0,-24.31,-1.05,-0.4,-1.03,13.19,43.06,-5.12,-1.66,0.53,-0.52,59.88,40.25,-25.5,-0.71,0.64,0.32,78.87,14.38,-28.38,-0.17,0.08,0.46,47.31,-10.19,-32.44,1.83,-0.45,0.24,41.06,-18.25,-37.63,1.8,-0.85,0.54,-9.75,-40.88,-18.12,0.28,-0.54,1.72,-29.25,-74.44,0.0,0.78,-0.04,0.86,-3.87,-106.5,12.63,-0.16,0.75,-0.43,-29.75,-105.19,-1.06,-1.23,0.62,-0.49,-12.69,-89.75,-10.31,-1.31,0.54,-0.8,-0.62,-85.94,-21.12,-1.56,-0.13,-0.51,4.12,-81.0,-38.56,-0.87,2.57,-0.15,-41.0,-59.19,-68.81,-1.65,-1.76,-0.52,-106.75,-27.37,-105.87,noInteraction
-1.05,-0.4,-1.03,13.19,43.06,-5.12,-1.66,0.53,-0.52,59.88,40.25,-25.5,-0.71,0.64,0.32,78.87,14.38,-28.38,-0.17,0.08,0.46,47.31,-10.19,-32.44,1.83,-0.45,0.24,41.06,-18.25,-37.63,1.8,-0.85,0.54,-9.75,-40.88,-18.12,0.28,-0.54,1.72,-29.25,-74.44,0.0,0.78,-0.04,0.86,-3.87,-106.5,12.63,-0.16,0.75,-0.43,-29.75,-105.19,-1.06,-1.23,0.62,-0.49,-12.69,-89.75,-10.31,-1.31,0.54,-0.8,-0.62,-85.94,-21.12,-1.56,-0.13,-0.51,4.12,-81.0,-38.56,-0.87,2.57,-0.15,-41.0,-59.19,-68.81,-1.65,-1.76,-0.52,-106.75,-27.37,-105.87,-1.19,0.41,-0.41,24.19,-33.5,-40.69,noInteraction
-1.66,0.53,-0.52,59.88,40.25,-25.5,-0.71,0.64,0.32,78.87,14.38,-28.38,-0.17,0.08,0.46,47.31,-10.19,-32.44,1.83,-0.45,0.24,41.06,-18.25,-37.63,1.8,-0.85,0.54,-9.75,-40.88,-18.12,0.28,-0.54,1.72,-29.25,-74.44,0.0,0.78,-0.04,0.86,-3.87,-106.5,12.63,-0.16,0.75,-0.43,-29.75,-105.19,-1.06,-1.23,0.62,-0.49,-12.69,-89.75,-10.31,-1.31,0.54,-0.8,-0.62,-85.94,-21.12,-1.56,-0.13,-0.51,4.12,-81.0,-38.56,-0.87,2.57,-0.15,-41.0,-59.19,-68.81,-1.65,-1.76,-0.52,-106.75,-27.37,-105.87,-1.19,0.41,-0.41,24.19,-33.5,-40.69,-0.85,0.83,-0.23,11.5,-62.56,7.5,noInteraction
-0.71,0.64,0.32,78.87,14.38,-28.38,-0.17,0.08,0.46,47.31,-10.19,-32.44,1.83,-0.45,0.24,41.06,-18.25,-37.63,1.8,-0.85,0.54,-9.75,-40.88,-18.12,0.28,-0.54,1.72,-29.25,-74.44,0.0,0.78,-0.04,0.86,-3.87,-106.5,12.63,-0.16,0.75,-0.43,-29.75,-105.19,-1.06,-1.23,0.62,-0.49,-12.69,-89.75,-10.31,-1.31,0.54,-0.8,-0.62,-85.94,-21.12,-1.56,-0.13,-0.51,4.12,-81.0,-38.56,-0.87,2.57,-0.15,-41.0,-59.19,-68.81,-1.65,-1.76,-0.52,-106.75,-27.37,-105.87,-1.19,0.41,-0.41,24.19,-33.5,-40.69,-0.85,0.83,-0.23,11.5,-62.56,7.5,-0.27,-0.83,-1.07,-13.5,-51.31,2.44,noInteraction
-0.17,0.08,0.46,47.31,-10.19,-32.44,1.83,-0.45,0.24,41.06,-18.25,-37.63,1.8,-0.85,0.54,-9.75,-40.88,-18.12,0.28,-0.54,1.72,-29.25,-74.44,0.0,0.78,-0.04,0.86,-3.87,-106.5,12.63,-0.16,0.75,-0.43,-29.75,-105.19,-1.06,-1.23,0.62,-0.49,-12.69,-89.75,-10.31,-1.31,0.54,-0.8,-0.62,-85.94,-21.12,-1.56,-0.13,-0.51,4.12,-81.0,-38.56,-0.87,2.57,-0.15,-41.0,-59.19,-68.81,-1.65,-1.76,-0.52,-106.75,-27.37,-105.87,-1.19,0.41,-0.41,24.19,-33.5,-40.69,-0.85,0.83,-0.23,11.5,-62.56,7.5,-0.27,-0.83,-1.07,-13.5,-51.31,2.44,-0.65,-0.65,-1.18,-18.75,-39.25,4.12,noInteraction
1.83,-0.45,0.24,41.06,-18.25,-37.63,1.8,-0.85,0.54,-9.75,-40.88,-18.12,0.28,-0.54,1.72,-29.25,-74.44,0.0,0.78,-0.04,0.86,-3.87,-106.5,12.63,-0.16,0.75,-0.43,-29.75,-105.19,-1.06,-1.23,0.62,-0.49,-12.69,-89.75,-10.31,-1.31,0.54,-0.8,-0.62,-85.94,-21.12,-1.56,-0.13,-0.51,4.12,-81.0,-38.56,-0.87,2.57,-0.15,-41.0,-59.19,-68.81,-1.65,-1.76,-0.52,-106.75,-27.37,-105.87,-1.19,0.41,-0.41,24.19,-33.5,-40.69,-0.85,0.83,-0.23,11.5,-62.56,7.5,-0.27,-0.83,-1.07,-13.5,-51.31,2.44,-0.65,-0.65,-1.18,-18.75,-39.25,4.12,-0.3,-1.29,-1.89,6.87,-37.19,16.37,noInteraction
1.8,-0.85,0.54,-9.75,-40.88,-18.12,0.28,-0.54,1.72,-29.25,-74.44,0.0,0.78,-0.04,0.86,-3.87,-106.5,12.63,-0.16,0.75,-0.43,-29.75,-105.19,-1.06,-1.23,0.62,-0.49,-12.69,-89.75,-10.31,-1.31,0.54,-0.8,-0.62,-85.94,-21.12,-1.56,-0.13,-0.51,4.12,-81.0,-38.56,-0.87,2.57,-0.15,-41.0,-59.19,-68.81,-1.65,-1.76,-0.52,-106.75,-27.37,-105.87,-1.19,0.41,-0.41,24.19,-33.5,-40.69,-0.85,0.83,-0.23,11.5,-62.56,7.5,-0.27,-0.83,-1.07,-13.5,-51.31,2.44,-0.65,-0.65,-1.18,-18.75,-39.25,4.12,-0.3,-1.29,-1.89,6.87,-37.19,16.37,-1.69,0.39,-3.19,33.75,-16.62,27.0,noInteraction
0.28,-0.54,1.72,-29.25,-74.44,0.0,0.78,-0.04,0.86,-3.87,-106.5,12.63,-0.16,0.75,-0.43,-29.75,-105.19,-1.06,-1.23,0.62,-0.49,-12.69,-89.75,-10.31,-1.31,0.54,-0.8,-0.62,-85.94,-21.12,-1.56,-0.13,-0.51,4.12,-81.0,-38.56,-0.87,2.57,-0.15,-41.0,-59.19,-68.81,-1.65,-1.76,-0.52,-106.75,-27.37,-105.87,-1.19,0.41,-0.41,24.19,-33.5,-40.69,-0.85,0.83,-0.23,11.5,-62.56,7.5,-0.27,-0.83,-1.07,-13.5,-51.31,2.44,-0.65,-0.65,-1.18,-18.75,-39.25,4.12,-0.3,-1.29,-1.89,6.87,-37.19,16.37,-1.69,0.39,-3.19,33.75,-16.62,27.0,-4.94,1.0,-5.92,61.13,-9.63,128.44,noInteraction
0.78,-0.04,0.86,-3.87,-106.5,12.63,-0.16,0.75,-0.43,-29.75,-105.19,-1.06,-1.23,0.62,-0.49,-12.69,-89.75,-10.31,-1.31,0.54,-0.8,-0.62,-85.94,-21.12,-1.56,-0.13,-0.51,4.12,-81.0,-38.56,-0.87,2.57,-0.15,-41.0,-59.19,-68.81,-1.65,-1.76,-0.52,-106.75,-27.37,-105.87,-1.19,0.41,-0.41,24.19,-33.5,-40.69,-0.85,0.83,-0.23,11.5,-62.56,7.5,-0.27,-0.83,-1.07,-13.5,-51.31,2.44,-0.65,-0.65,-1.18,-18.75,-39.25,4.12,-0.3,-1.29,-1.89,6.87,-37.19,16.37,-1.69,0.39,-3.19,33.75,-16.62,27.0,-4.94,1.0,-5.92,61.13,-9.63,128.44,-5.66,2.55,-6.36,172.19,157.31,180.81,noInteraction
-0.16,0.75,-0.43,-29.75,-105.19,-1.06,-1.23,0.62,-0.49,-12.69,-89.75,-10.31,-1.31,0.54,-0.8,-0.62,-85.94,-21.12,-1.56,-0.13,-0.51,4.12,-81.0,-38.56,-0.87,2.57,-0.15,-41.0,-59.19,-68.81,-1.65,-1.76,-0.52,-106.75,-27.37,-105.87,-1.19,0.41,-0.41,24.19,-33.5,-40.69,-0.85,0.83,-0.23,11.5,-62.56,7.5,-0.27,-0.83,-1.07,-13.5,-51.31,2.44,-0.65,-0.65,-1.18,-18.75,-39.25,4.12,-0.3,-1.29,-1.89,6.87,-37.19,16.37,-1.69,0.39,-3.19,33.75,-16.62,27.0,-4.94,1.0,-5.92,61.13,-9.63,128.44,-5.66,2.55,-6.36,172.19,157.31,180.81,-4.92,-0.14,1.28,114.44,393.12,20.81,noInteraction
-1.23,0.62,-0.49,-12.69,-89.75,-10.31,-1.31,0.54,-0.8,-0.62,-85.94,-21.12,-1.56,-0.13,-0.51,4.12,-81.0,-38.56,-0.87,2.57,-0.15,-41.0,-59.19,-68.81,-1.65,-1.76,-0.52,-106.75,-27.37,-105.87,-1.19,0.41,-0.41,24.19,-33.5,-40.69,-0.85,0.83,-0.23,11.5,-62.56,7.5,-0.27,-0.83,-1.07,-13.5,-51.31,2.44,-0.65,-0.65,-1.18,-18.75,-39.25,4.12,-0.3,-1.29,-1.89,6.87,-37.19,16.37,-1.69,0.39,-3.19,33.75,-16.62,27.0,-4.94,1.0,-5.92,61.13,-9.63,128.44,-5.66,2.55,-6.36,172.19,157.31,180.81,-4.92,-0.14,1.28,114.44,393.12,20.81,-8.34,-2.25,7.44,-57.0,345.44,-90.25,noInteraction
-1.31,0.54,-0.8,-0.62,-85.94,-21.12,-1.56,-0.13,-0.51,4.12,-81.0,-38.56,-0.87,2.57,-0.15,-41.0,-59.19,-68.81,-1.65,-1.76,-0.52,-106.75,-27.37,-105.87,-1.19,0.41,-0.41,24.19,-33.5,-40.69,-0.85,0.83,-0.23,11.5,-62.56,7.5,-0.27,-0.83,-1.07,-13.5,-51.31,2.44,-0.65,-0.65,-1.18,-18.75,-39.25,4.12,-0.3,-1.29,-1.89,6.87,-37.19,16.37,-1.69,0.39,-3.19,33.75,-16.62,27.0,-4.94,1.0,-5.92,61.13,-9.63,128.44,-5.66,2.55,-6.36,172.19,157.31,180.81,-4.92,-0.14,1.28,114.44,393.12,20.81,-8.34,-2.25,7.44,-57.0,345.44,-90.25,-5.89,1.3,8.07,95.75,96.56,-85.62,noInteraction
-1.56,-0.13,-0.51,4.12,-81.0,-38.56,-0.87,2.57,-0.15,-41.0,-59.19,-68.81,-1.65,-1.76,-0.52,-106.75,-27.37,-105.87,-1.19,0.41,-0.41,24.19,-33.5,-40.69,-0.85,0.83,-0.23,11.5,-62.56,7.5,-0.27,-0.83,-1.07,-13.5,-51.31,2.44,-0.65,-0.65,-1.18,-18.75,-39.25,4.12,-0.3,-1.29,-1.89,6.87,-37.19,16.37,-1.69,0.39,-3.19,33.75,-16.62,27.0,-4.94,1.0,-5.92,61.13,-9.63,128.44,-5.66,2.55,-6.36,172.19,157.31,180.81,-4.92,-0.14,1.28,114.44,393.12,20.81,-8.34,-2.25,7.44,-57.0,345.44,-90.25,-5.89,1.3,8.07,95.75,96.56,-85.62,-1.51,-0.18,0.88,77.75,-54.5,-5.75,noInteraction
-0.87,2.57,-0.15,-41.0,-59.19,-68.81,-1.65,-1.76,-0.52,-106.75,-27.37,-105.87,-1.19,0.41,-0.41,24.19,-33.5,-40.69,-0.85,0.83,-0.23,11.5,-62.56,7.5,-0.27,-0.83,-1.07,-13.5,-51.31,2.44,-0.65,-0.65,-1.18,-18.75,-39.25,4.12,-0.3,-1.29,-1.89,6.87,-37.19,16.37,-1.69,0.39,-3.19,33.75,-16.62,27.0,-4.94,1.0,-5.92,61.13,-9.63,128.44,-5.66,2.55,-6.36,172.19,157.31,180.81,-4.92,-0.14,1.28,114.44,393.12,20.81,-8.34,-2.25,7.44,-57.0,345.44,-90.25,-5.89,1.3,8.07,95.75,96.56,-85.62,-1.51,-0.18,0.88,77.75,-54.5,-5.75,0.59,0.92,-2.14,26.19,-80.31,48.87,noInteraction
-1.65,-1.76,-0.52,-106.75,-27.37,-105.87,-1.19,0.41,-0.41,24.19,-33.5,-40.69,-0.85,0.83,-0.23,11.5,-62.56,7.5,-0.27,-0.83,-1.07,-13.5,-51.31,2.44,-0.65,-0.65,-1.18,-18.75,-39.25,4.12,-0.3,-1.29,-1.89,6.87,-37.19,16.37,-1.69,0.39,-3.19,33.75,-16.62,27.0,-4.94,1.0,-5.92,61.13,-9.63,128.44,-5.66,2.55,-6.36,172.19,157.31,180.81,-4.92,-0.14,1.28,114.44,393.12,20.81,-8.34,-2.25,7.44,-57.0,345.44,-90.25,-5.89,1.3,8.07,95.75,96.56,-85.62,-1.51,-0.18,0.88,77.75,-54.5,-5.75,0.59,0.92,-2.14,26.19,-80.31,48.87,1.0,-0.09,-0.65,31.25,-19.5,41.5,noInteraction
-1.19,0.41,-0.41,24.19,-33.5,-40.69,-0.85,0.83,-0.23,11.5,-62.56,7.5,-0.27,-0.83,-1.07,-13.5,-51.31,2.44,-0.65,-0.65,-1.18,-18.75,-39.25,4.12,-0.3,-1.29,-1.89,6.87,-37.19,16.37,-1.69,0.39,-3.19,33.75,-16.62,27.0,-4.94,1.0,-5.92,61.13,-9.63,128.44,-5.66,2.55,-6.36,172.19,157.31,180.81,-4.92,-0.14,1.28,114.44,393.12,20.81,-8.34,-2.25,7.44,-57.0,345.44,-90.25,-5.89,1.3,8.07,95.75,96.56,-85.62,-1.51,-0.18,0.88,77.75,-54.5,-5.75,0.59,0.92,-2.14,26.19,-80.31,48.87,1.0,-0.09,-0.65,31.25,-19.5,41.5,-0.66,-0.61,1.24,-9.19,2.0,8.25,noInteraction
-0.85,0.83,-0.23,11.5,-62.56,7.5,-0.27,-0.83,-1.07,-13.5,-51.31,2.44,-0.65,-0.65,-1.18,-18.75,-39.25,4.12,-0.3,-1.29,-1.89,6.87,-37.19,16.37,-1.69,0.39,-3.19,33.75,-16.62,27.0,-4.94,1.0,-5.92,61.13,-9.63,128.44,-5.66,2.55,-6.36,172.19,157.31,180.81,-4.92,-0.14,1.28,114.44,393.12,20.81,-8.34,-2.25,7.44,-57.0,345.44,-90.25,-5.89,1.3,8.07,95.75,96.56,-85.62,-1.51,-0.18,0.88,77.75,-54.5,-5.75,0.59,0.92,-2.14,26.19,-80.31,48.87,1.0,-0.09,-0.65,31.25,-19.5,41.5,-0.66,-0.61,1.24,-9.19,2.0,8.25,-1.18,-0.1,2.85,-78.0,-10.81,0.44,noInteraction
-0.27,-0.83,-1.07,-13.5,-51.31,2.44,-0.65,-0.65,-1.18,-18.75,-39.25,4.12,-0.3,-1.29,-1.89,6.87,-37.19,16.37,-1.69,0.39,-3.19,33.75,-16.62,27.0,-4.94,1.0,-5.92,61.13,-9.63,128.44,-5.66,2.55,-6.36,172.19,157.31,180.81,-4.92,-0.14,1.28,114.44,393.12,20.81,-8.34,-2.25,7.44,-57.0,345.44,-90.25,-5.89,1.3,8.07,95.75,96.56,-85.62,-1.51,-0.18,0.88,77.75,-54.5,-5.75,0.59,0.92,-2.14,26.19,-80.31,48.87,1.0,-0.09,-0.65,31.25,-19.5,41.5,-0.66,-0.61,1.24,-9.19,2.0,8.25,-1.18,-0.1,2.85,-78.0,-10.81,0.44,-2.24,-0.65,3.28,-92.88,-56.63,-12.19,noInteraction
-0.65,-0.65,-1.18,-18.75,-39.25,4.12,-0.3,-1.29,-1.89,6.87,-37.19,16.37,-1.69,0.39,-3.19,33.75,-16.62,27.0,-4.94,1.0,-5.92,61.13,-9.63,128.44,-5.66,2.55,-6.36,172.19,157.31,180.81,-4.92,-0.14,1.28,114.44,393.12,20.81,-8.34,-2.25,7.44,-57.0,345.44,-90.25,-5.89,1.3,8.07,95.75,96.56,-85.62,-1.51,-0.18,0.88,77.75,-54.5,-5.75,0.59,0.92,-2.14,26.19,-80.31,48.87,1.0,-0.09,-0.65,31.25,-19.5,41.5,-0.66,-0.61,1.24,-9.19,2.0,8.25,-1.18,-0.1,2.85,-78.0,-10.81,0.44,-2.24,-0.65,3.28,-92.88,-56.63,-12.19,-2.79,-1.46,2.42,-42.81,-132.94,-35.06,noInteraction
-0.3,-1.29,-1.89,6.87,-37.19,16.37,-1.69,0.39,-3.19,33.75,-16.62,27.0,-4.94,1.0,-5.92,61.13,-9.63,128.44,-5.66,2.55,-6.36,172.19,157.31,180.81,-4.92,-0.14,1.28,114.44,393.12,20.81,-8.34,-2.25,7.44,-57.0,345.44,-90.25,-5.89,1.3,8.07,95.75,96.56,-85.62,-1.51,-0.18,0.88,77.75,-54.5,-5.75,0.59,0.92,-2.14,26.19,-80.31,48.87,1.0,-0.09,-0.65,31.25,-19.5,41.5,-0.66,-0.61,1.24,-9.19,2.0,8.25,-1.18,-0.1,2.85,-78.0,-10.81,0.44,-2.24,-0.65,3.28,-92.88,-56.63,-12.19,-2.79,-1.46,2.42,-42.81,-132.94,-35.06,-2.73,0.66,-0.29,12.25,-173.38,-53.31,noInteraction
-1.69,0.39,-3.19,33.75,-16.62,27.0,-4.94,1.0,-5.92,61.13,-9.63,128.44,-5.66,2.55,-6.36,172.19,157.31,180.81,-4.92,-0.14,1.28,114.44,393.12,20.81,-8.34,-2.25,7.44,-57.0,345.44,-90.25,-5.89,1.3,8.07,95.75,96.56,-85.62,-1.51,-0.18,0.88,77.75,-54.5,-5.75,0.59,0.92,-2.14,26.19,-80.31,48.87,1.0,-0.09,-0.65,31.25,-19.5,41.5,-0.66,-0.61,1.24,-9.19,2.0,8.25,-1.18,-0.1,2.85,-78.0,-10.81,0.44,-2.24,-0.65,3.28,-92.88,-56.63,-12.19,-2.79,-1.46,2.42,-42.81,-132.94,-35.06,-2.73,0.66,-0.29,12.25,-173.38,-53.31,-2.33,1.14,-1.88,32.31,-157.69,-30.56,noInteraction
-4.94,1.0,-5.92,61.13,-9.63,128.44,-5.66,2.55,-6.36,172.19,157.31,180.81,-4.92,-0.14,1.28,114.44,393.12,20.81,-8.34,-2.25,7.44,-57.0,345.44,-90.25,-5.89,1.3,8.07,95.75,96.56,-85.62,-1.51,-0.18,0.88,77.75,-54.5,-5.75,0.59,0.92,-2.14,26.19,-80.31,48.87,1.0,-0.09,-0.65,31.25,-19.5,41.5,-0.66,-0.61,1.24,-9.19,2.0,8.25,-1.18,-0.1,2.85,-78.0,-10.81,0.44,-2.24,-0.65,3.28,-92.88,-56.63,-12.19,-2.79,-1.46,2.42,-42.81,-132.94,-35.06,-2.73,0.66,-0.29,12.25,-173.38,-53.31,-2.33,1.14,-1.88,32.31,-157.69,-30.56,-2.07,0.44,-2.63,11.12,-123.31,-11.12,noInteraction
-5.66,2.55,-6.36,172.19,157.31,180.81,-4.92,-0.14,1.28,114.44,393.12,20.81,-8.34,-2.25,7.44,-57.0,345.44,-90.25,-5.89,1.3,8.07,95.75,96.56,-85.62,-1.51,-0.18,0.88,77.75,-54.5,-5.75,0.59,0.92,-2.14,26.19,-80.31,48.87,1.0,-0.09,-0.65,31.25,-19.5,41.5,-0.66,-0.61,1.24,-9.19,2.0,8.25,-1.18,-0.1,2.85,-78.0,-10.81,0.44,-2.24,-0.65,3.28,-92.88,-56.63,-12.19,-2.79,-1.46,2.42,-42.81,-132.94,-35.06,-2.73,0.66,-0.29,12.25,-173.38,-53.31,-2.33,1.14,-1.88,32.31,-157.69,-30.56,-2.07,0.44,-2.63,11.12,-123.31,-11.12,-1.39,-0.19,-1.86,14.69,-82.19,-12.94,noInteraction
