0.02,-0.19,-0.39,2.31,-0.56,-1.25,0.04,-0.03,-0.35,12.94,-0.75,-0.69,0.0,0.05,-0.4,10.31,-0.62,0.88,0.0,-0.11,-0.33,-3.31,0.94,0.0,0.05,-0.06,-0.39,-0.75,0.44,0.69,0.06,0.22,-0.51,-9.63,1.12,0.0,0.09,0.06,-0.37,-22.5,1.19,-1.12,0.02,-0.08,-0.33,-37.38,2.37,-2.94,-0.01,-0.27,-0.21,-40.56,2.19,-3.31,0.0,-0.1,-0.23,-25.06,0.31,-1.5,0.0,-0.2,-0.17,-23.25,0.37,-0.62,-0.03,-0.15,-0.18,-11.44,0.25,0.06,0.03,0.01,-0.17,-16.94,0.25,0.19,-0.01,0.09,-0.15,-25.88,-0.19,0.31,-0.02,-0.04,-0.06,-32.31,-0.5,0.62,noInteraction
0.04,-0.03,-0.35,12.94,-0.75,-0.69,0.0,0.05,-0.4,10.31,-0.62,0.88,0.0,-0.11,-0.33,-3.31,0.94,0.0,0.05,-0.06,-0.39,-0.75,0.44,0.69,0.06,0.22,-0.51,-9.63,1.12,0.0,0.09,0.06,-0.37,-22.5,1.19,-1.12,0.02,-0.08,-0.33,-37.38,2.37,-2.94,-0.01,-0.27,-0.21,-40.56,2.19,-3.31,0.0,-0.1,-0.23,-25.06,0.31,-1.5,0.0,-0.2,-0.17,-23.25,0.37,-0.62,-0.03,-0.15,-0.18,-11.44,0.25,0.06,0.03,0.01,-0.17,-16.94,0.25,0.19,-0.01,0.09,-0.15,-25.88,-0.19,0.31,-0.02,-0.04,-0.06,-32.31,-0.5,0.62,-0.03,-0.23,-0.03,-23.62,-0.56,0.37,noInteraction
0.0,0.05,-0.4,10.31,-0.62,0.88,0.0,-0.11,-0.33,-3.31,0.94,0.0,0.05,-0.06,-0.39,-0.75,0.44,0.69,0.06,0.22,-0.51,-9.63,1.12,0.0,0.09,0.06,-0.37,-22.5,1.19,-1.12,0.02,-0.08,-0.33,-37.38,2.37,-2.94,-0.01,-0.27,-0.21,-40.56,2.19,-3.31,0.0,-0.1,-0.23,-25.06,0.31,-1.5,0.0,-0.2,-0.17,-23.25,0.37,-0.62,-0.03,-0.15,-0.18,-11.44,0.25,0.06,0.03,0.01,-0.17,-16.94,0.25,0.19,-0.01,0.09,-0.15,-25.88,-0.19,0.31,-0.02,-0.04,-0.06,-32.31,-0.5,0.62,-0.03,-0.23,-0.03,-23.62,-0.56,0.37,-0.06,-0.23,-0.04,-22.75,-0.31,0.44,noInteraction
0.0,-0.11,-0.33,-3.31,0.94,0.0,0.05,-0.06,-0.39,-0.75,0.44,0.69,0.06,0.22,-0.51,-9.63,1.12,0.0,0.09,0.06,-0.37,-22.5,1.19,-1.12,0.02,-0.08,-0.33,-37.38,2.37,-2.94,-0.01,-0.27,-0.21,-40.56,2.19,-3.31,0.0,-0.1,-0.23,-25.06,0.31,-1.5,0.0,-0.2,-0.17,-23.25,0.37,-0.62,-0.03,-0.15,-0.18,-11.44,0.25,0.06,0.03,0.01,-0.17,-16.94,0.25,0.19,-0.01,0.09,-0.15,-25.88,-0.19,0.31,-0.02,-0.04,-0.06,-32.31,-0.5,0.62,-0.03,-0.23,-0.03,-23.62,-0.56,0.37,-0.06,-0.23,-0.04,-22.75,-0.31,0.44,0.0,-0.17,0.02,-9.56,-0.5,0.5,noInteraction
0.05,-0.06,-0.39,-0.75,0.44,0.69,0.06,0.22,-0.51,-9.63,1.12,0.0,0.09,0.06,-0.37,-22.5,1.19,-1.12,0.02,-0.08,-0.33,-37.38,2.37,-2.94,-0.01,-0.27,-0.21,-40.56,2.19,-3.31,0.0,-0.1,-0.23,-25.06,0.31,-1.5,0.0,-0.2,-0.17,-23.25,0.37,-0.62,-0.03,-0.15,-0.18,-11.44,0.25,0.06,0.03,0.01,-0.17,-16.94,0.25,0.19,-0.01,0.09,-0.15,-25.88,-0.19,0.31,-0.02,-0.04,-0.06,-32.31,-0.5,0.62,-0.03,-0.23,-0.03,-23.62,-0.56,0.37,-0.06,-0.23,-0.04,-22.75,-0.31,0.44,0.0,-0.17,0.02,-9.56,-0.5,0.5,-0.02,0.04,0.0,0.75,-0.25,0.25,noInteraction
0.06,0.22,-0.51,-9.63,1.12,0.0,0.09,0.06,-0.37,-22.5,1.19,-1.12,0.02,-0.08,-0.33,-37.38,2.37,-2.94,-0.01,-0.27,-0.21,-40.56,2.19,-3.31,0.0,-0.1,-0.23,-25.06,0.31,-1.5,0.0,-0.2,-0.17,-23.25,0.37,-0.62,-0.03,-0.15,-0.18,-11.44,0.25,0.06,0.03,0.01,-0.17,-16.94,0.25,0.19,-0.01,0.09,-0.15,-25.88,-0.19,0.31,-0.02,-0.04,-0.06,-32.31,-0.5,0.62,-0.03,-0.23,-0.03,-23.62,-0.56,0.37,-0.06,-0.23,-0.04,-22.75,-0.31,0.44,0.0,-0.17,0.02,-9.56,-0.5,0.5,-0.02,0.04,0.0,0.75,-0.25,0.25,0.0,0.01,0.02,-0.25,-0.25,0.5,noInteraction
0.09,0.06,-0.37,-22.5,1.19,-1.12,0.02,-0.08,-0.33,-37.38,2.37,-2.94,-0.01,-0.27,-0.21,-40.56,2.19,-3.31,0.0,-0.1,-0.23,-25.06,0.31,-1.5,0.0,-0.2,-0.17,-23.25,0.37,-0.62,-0.03,-0.15,-0.18,-11.44,0.25,0.06,0.03,0.01,-0.17,-16.94,0.25,0.19,-0.01,0.09,-0.15,-25.88,-0.19,0.31,-0.02,-0.04,-0.06,-32.31,-0.5,0.62,-0.03,-0.23,-0.03,-23.62,-0.56,0.37,-0.06,-0.23,-0.04,-22.75,-0.31,0.44,0.0,-0.17,0.02,-9.56,-0.5,0.5,-0.02,0.04,0.0,0.75,-0.25,0.25,0.0,0.01,0.02,-0.25,-0.25,0.5,-0.04,-0.13,-0.02,-5.37,-0.44,0.19,noInteraction
0.02,-0.08,-0.33,-37.38,2.37,-2.94,-0.01,-0.27,-0.21,-40.56,2.19,-3.31,0.0,-0.1,-0.23,-25.06,0.31,-1.5,0.0,-0.2,-0.17,-23.25,0.37,-0.62,-0.03,-0.15,-0.18,-11.44,0.25,0.06,0.03,0.01,-0.17,-16.94,0.25,0.19,-0.01,0.09,-0.15,-25.88,-0.19,0.31,-0.02,-0.04,-0.06,-32.31,-0.5,0.62,-0.03,-0.23,-0.03,-23.62,-0.56,0.37,-0.06,-0.23,-0.04,-22.75,-0.31,0.44,0.0,-0.17,0.02,-9.56,-0.5,0.5,-0.02,0.04,0.0,0.75,-0.25,0.25,0.0,0.01,0.02,-0.25,-0.25,0.5,-0.04,-0.13,-0.02,-5.37,-0.44,0.19,-0.03,-0.11,-0.02,-6.87,-0.37,0.5,noInteraction
-0.01,-0.27,-0.21,-40.56,2.19,-3.31,0.0,-0.1,-0.23,-25.06,0.31,-1.5,0.0,-0.2,-0.17,-23.25,0.37,-0.62,-0.03,-0.15,-0.18,-11.44,0.25,0.06,0.03,0.01,-0.17,-16.94,0.25,0.19,-0.01,0.09,-0.15,-25.88,-0.19,0.31,-0.02,-0.04,-0.06,-32.31,-0.5,0.62,-0.03,-0.23,-0.03,-23.62,-0.56,0.37,-0.06,-0.23,-0.04,-22.75,-0.31,0.44,0.0,-0.17,0.02,-9.56,-0.5,0.5,-0.02,0.04,0.0,0.75,-0.25,0.25,0.0,0.01,0.02,-0.25,-0.25,0.5,-0.04,-0.13,-0.02,-5.37,-0.44,0.19,-0.03,-0.11,-0.02,-6.87,-0.37,0.5,0.0,-0.05,-0.01,0.31,0.06,-0.06,noInteraction
0.0,-0.1,-0.23,-25.06,0.31,-1.5,0.0,-0.2,-0.17,-23.25,0.37,-0.62,-0.03,-0.15,-0.18,-11.44,0.25,0.06,0.03,0.01,-0.17,-16.94,0.25,0.19,-0.01,0.09,-0.15,-25.88,-0.19,0.31,-0.02,-0.04,-0.06,-32.31,-0.5,0.62,-0.03,-0.23,-0.03,-23.62,-0.56,0.37,-0.06,-0.23,-0.04,-22.75,-0.31,0.44,0.0,-0.17,0.02,-9.56,-0.5,0.5,-0.02,0.04,0.0,0.75,-0.25,0.25,0.0,0.01,0.02,-0.25,-0.25,0.5,-0.04,-0.13,-0.02,-5.37,-0.44,0.19,-0.03,-0.11,-0.02,-6.87,-0.37,0.5,0.0,-0.05,-0.01,0.31,0.06,-0.06,0.03,0.04,-0.01,2.81,-0.25,0.56,noInteraction
0.0,-0.2,-0.17,-23.25,0.37,-0.62,-0.03,-0.15,-0.18,-11.44,0.25,0.06,0.03,0.01,-0.17,-16.94,0.25,0.19,-0.01,0.09,-0.15,-25.88,-0.19,0.31,-0.02,-0.04,-0.06,-32.31,-0.5,0.62,-0.03,-0.23,-0.03,-23.62,-0.56,0.37,-0.06,-0.23,-0.04,-22.75,-0.31,0.44,0.0,-0.17,0.02,-9.56,-0.5,0.5,-0.02,0.04,0.0,0.75,-0.25,0.25,0.0,0.01,0.02,-0.25,-0.25,0.5,-0.04,-0.13,-0.02,-5.37,-0.44,0.19,-0.03,-0.11,-0.02,-6.87,-0.37,0.5,0.0,-0.05,-0.01,0.31,0.06,-0.06,0.03,0.04,-0.01,2.81,-0.25,0.56,0.02,-0.07,-0.01,-0.19,0.19,-0.13,noInteraction
-0.03,-0.15,-0.18,-11.44,0.25,0.06,0.03,0.01,-0.17,-16.94,0.25,0.19,-0.01,0.09,-0.15,-25.88,-0.19,0.31,-0.02,-0.04,-0.06,-32.31,-0.5,0.62,-0.03,-0.23,-0.03,-23.62,-0.56,0.37,-0.06,-0.23,-0.04,-22.75,-0.31,0.44,0.0,-0.17,0.02,-9.56,-0.5,0.5,-0.02,0.04,0.0,0.75,-0.25,0.25,0.0,0.01,0.02,-0.25,-0.25,0.5,-0.04,-0.13,-0.02,-5.37,-0.44,0.19,-0.03,-0.11,-0.02,-6.87,-0.37,0.5,0.0,-0.05,-0.01,0.31,0.06,-0.06,0.03,0.04,-0.01,2.81,-0.25,0.56,0.02,-0.07,-0.01,-0.19,0.19,-0.13,0.0,-0.1,0.01,-0.62,0.06,-0.19,noInteraction
0.03,0.01,-0.17,-16.94,0.25,0.19,-0.01,0.09,-0.15,-25.88,-0.19,0.31,-0.02,-0.04,-0.06,-32.31,-0.5,0.62,-0.03,-0.23,-0.03,-23.62,-0.56,0.37,-0.06,-0.23,-0.04,-22.75,-0.31,0.44,0.0,-0.17,0.02,-9.56,-0.5,0.5,-0.02,0.04,0.0,0.75,-0.25,0.25,0.0,0.01,0.02,-0.25,-0.25,0.5,-0.04,-0.13,-0.02,-5.37,-0.44,0.19,-0.03,-0.11,-0.02,-6.87,-0.37,0.5,0.0,-0.05,-0.01,0.31,0.06,-0.06,0.03,0.04,-0.01,2.81,-0.25,0.56,0.02,-0.07,-0.01,-0.19,0.19,-0.13,0.0,-0.1,0.01,-0.62,0.06,-0.19,-0.02,-0.05,0.0,1.37,0.25,0.0,noInteraction
-0.01,0.09,-0.15,-25.88,-0.19,0.31,-0.02,-0.04,-0.06,-32.31,-0.5,0.62,-0.03,-0.23,-0.03,-23.62,-0.56,0.37,-0.06,-0.23,-0.04,-22.75,-0.31,0.44,0.0,-0.17,0.02,-9.56,-0.5,0.5,-0.02,0.04,0.0,0.75,-0.25,0.25,0.0,0.01,0.02,-0.25,-0.25,0.5,-0.04,-0.13,-0.02,-5.37,-0.44,0.19,-0.03,-0.11,-0.02,-6.87,-0.37,0.5,0.0,-0.05,-0.01,0.31,0.06,-0.06,0.03,0.04,-0.01,2.81,-0.25,0.56,0.02,-0.07,-0.01,-0.19,0.19,-0.13,0.0,-0.1,0.01,-0.62,0.06,-0.19,-0.02,-0.05,0.0,1.37,0.25,0.0,-0.04,-0.02,-0.01,0.44,0.0,-0.44,noInteraction
-0.02,-0.04,-0.06,-32.31,-0.5,0.62,-0.03,-0.23,-0.03,-23.62,-0.56,0.37,-0.06,-0.23,-0.04,-22.75,-0.31,0.44,0.0,-0.17,0.02,-9.56,-0.5,0.5,-0.02,0.04,0.0,0.75,-0.25,0.25,0.0,0.01,0.02,-0.25,-0.25,0.5,-0.04,-0.13,-0.02,-5.37,-0.44,0.19,-0.03,-0.11,-0.02,-6.87,-0.37,0.5,0.0,-0.05,-0.01,0.31,0.06,-0.06,0.03,0.04,-0.01,2.81,-0.25,0.56,0.02,-0.07,-0.01,-0.19,0.19,-0.13,0.0,-0.1,0.01,-0.62,0.06,-0.19,-0.02,-0.05,0.0,1.37,0.25,0.0,-0.04,-0.02,-0.01,0.44,0.0,-0.44,0.0,-0.04,0.03,-0.69,-0.13,-0.19,noInteraction
-0.03,-0.23,-0.03,-23.62,-0.56,0.37,-0.06,-0.23,-0.04,-22.75,-0.31,0.44,0.0,-0.17,0.02,-9.56,-0.5,0.5,-0.02,0.04,0.0,0.75,-0.25,0.25,0.0,0.01,0.02,-0.25,-0.25,0.5,-0.04,-0.13,-0.02,-5.37,-0.44,0.19,-0.03,-0.11,-0.02,-6.87,-0.37,0.5,0.0,-0.05,-0.01,0.31,0.06,-0.06,0.03,0.04,-0.01,2.81,-0.25,0.56,0.02,-0.07,-0.01,-0.19,0.19,-0.13,0.0,-0.1,0.01,-0.62,0.06,-0.19,-0.02,-0.05,0.0,1.37,0.25,0.0,-0.04,-0.02,-0.01,0.44,0.0,-0.44,0.0,-0.04,0.03,-0.69,-0.13,-0.19,-0.02,-0.09,0.01,-1.12,0.0,0.13,noInteraction
-0.06,-0.23,-0.04,-22.75,-0.31,0.44,0.0,-0.17,0.02,-9.56,-0.5,0.5,-0.02,0.04,0.0,0.75,-0.25,0.25,0.0,0.01,0.02,-0.25,-0.25,0.5,-0.04,-0.13,-0.02,-5.37,-0.44,0.19,-0.03,-0.11,-0.02,-6.87,-0.37,0.5,0.0,-0.05,-0.01,0.31,0.06,-0.06,0.03,0.04,-0.01,2.81,-0.25,0.56,0.02,-0.07,-0.01,-0.19,0.19,-0.13,0.0,-0.1,0.01,-0.62,0.06,-0.19,-0.02,-0.05,0.0,1.37,0.25,0.0,-0.04,-0.02,-0.01,0.44,0.0,-0.44,0.0,-0.04,0.03,-0.69,-0.13,-0.19,-0.02,-0.09,0.01,-1.12,0.0,0.13,-0.02,-0.02,0.02,-0.25,-0.69,0.5,noInteraction
0.0,-0.17,0.02,-9.56,-0.5,0.5,-0.02,0.04,0.0,0.75,-0.25,0.25,0.0,0.01,0.02,-0.25,-0.25,0.5,-0.04,-0.13,-0.02,-5.37,-0.44,0.19,-0.03,-0.11,-0.02,-6.87,-0.37,0.5,0.0,-0.05,-0.01,0.31,0.06,-0.06,0.03,0.04,-0.01,2.81,-0.25,0.56,0.02,-0.07,-0.01,-0.19,0.19,-0.13,0.0,-0.1,0.01,-0.62,0.06,-0.19,-0.02,-0.05,0.0,1.37,0.25,0.0,-0.04,-0.02,-0.01,0.44,0.0,-0.44,0.0,-0.04,0.03,-0.69,-0.13,-0.19,-0.02,-0.09,0.01,-1.12,0.0,0.13,-0.02,-0.02,0.02,-0.25,-0.69,0.5,-0.04,-0.14,0.06,-1.5,-0.06,-0.37,noInteraction
-0.02,0.04,0.0,0.75,-0.25,0.25,0.0,0.01,0.02,-0.25,-0.25,0.5,-0.04,-0.13,-0.02,-5.37,-0.44,0.19,-0.03,-0.11,-0.02,-6.87,-0.37,0.5,0.0,-0.05,-0.01,0.31,0.06,-0.06,0.03,0.04,-0.01,2.81,-0.25,0.56,0.02,-0.07,-0.01,-0.19,0.19,-0.13,0.0,-0.1,0.01,-0.62,0.06,-0.19,-0.02,-0.05,0.0,1.37,0.25,0.0,-0.04,-0.02,-0.01,0.44,0.0,-0.44,0.0,-0.04,0.03,-0.69,-0.13,-0.19,-0.02,-0.09,0.01,-1.12,0.0,0.13,-0.02,-0.02,0.02,-0.25,-0.69,0.5,-0.04,-0.14,0.06,-1.5,-0.06,-0.37,-0.08,0.34,0.1,-1.25,-2.81,2.5,noInteraction
0.0,0.01,0.02,-0.25,-0.25,0.5,-0.04,-0.13,-0.02,-5.37,-0.44,0.19,-0.03,-0.11,-0.02,-6.87,-0.37,0.5,0.0,-0.05,-0.01,0.31,0.06,-0.06,0.03,0.04,-0.01,2.81,-0.25,0.56,0.02,-0.07,-0.01,-0.19,0.19,-0.13,0.0,-0.1,0.01,-0.62,0.06,-0.19,-0.02,-0.05,0.0,1.37,0.25,0.0,-0.04,-0.02,-0.01,0.44,0.0,-0.44,0.0,-0.04,0.03,-0.69,-0.13,-0.19,-0.02,-0.09,0.01,-1.12,0.0,0.13,-0.02,-0.02,0.02,-0.25,-0.69,0.5,-0.04,-0.14,0.06,-1.5,-0.06,-0.37,-0.08,0.34,0.1,-1.25,-2.81,2.5,-0.03,0.59,0.63,17.56,-14.19,10.69,noInteraction
-0.04,-0.13,-0.02,-5.37,-0.44,0.19,-0.03,-0.11,-0.02,-6.87,-0.37,0.5,0.0,-0.05,-0.01,0.31,0.06,-0.06,0.03,0.04,-0.01,2.81,-0.25,0.56,0.02,-0.07,-0.01,-0.19,0.19,-0.13,0.0,-0.1,0.01,-0.62,0.06,-0.19,-0.02,-0.05,0.0,1.37,0.25,0.0,-0.04,-0.02,-0.01,0.44,0.0,-0.44,0.0,-0.04,0.03,-0.69,-0.13,-0.19,-0.02,-0.09,0.01,-1.12,0.0,0.13,-0.02,-0.02,0.02,-0.25,-0.69,0.5,-0.04,-0.14,0.06,-1.5,-0.06,-0.37,-0.08,0.34,0.1,-1.25,-2.81,2.5,-0.03,0.59,0.63,17.56,-14.19,10.69,0.21,-0.01,-0.1,38.44,-25.44,18.06,noInteraction
-0.03,-0.11,-0.02,-6.87,-0.37,0.5,0.0,-0.05,-0.01,0.31,0.06,-0.06,0.03,0.04,-0.01,2.81,-0.25,0.56,0.02,-0.07,-0.01,-0.19,0.19,-0.13,0.0,-0.1,0.01,-0.62,0.06,-0.19,-0.02,-0.05,0.0,1.37,0.25,0.0,-0.04,-0.02,-0.01,0.44,0.0,-0.44,0.0,-0.04,0.03,-0.69,-0.13,-0.19,-0.02,-0.09,0.01,-1.12,0.0,0.13,-0.02,-0.02,0.02,-0.25,-0.69,0.5,-0.04,-0.14,0.06,-1.5,-0.06,-0.37,-0.08,0.34,0.1,-1.25,-2.81,2.5,-0.03,0.59,0.63,17.56,-14.19,10.69,0.21,-0.01,-0.1,38.44,-25.44,18.06,0.76,0.48,-0.77,53.69,-13.62,30.62,noInteraction
0.0,-0.05,-0.01,0.31,0.06,-0.06,0.03,0.04,-0.01,2.81,-0.25,0.56,0.02,-0.07,-0.01,-0.19,0.19,-0.13,0.0,-0.1,0.01,-0.62,0.06,-0.19,-0.02,-0.05,0.0,1.37,0.25,0.0,-0.04,-0.02,-0.01,0.44,0.0,-0.44,0.0,-0.04,0.03,-0.69,-0.13,-0.19,-0.02,-0.09,0.01,-1.12,0.0,0.13,-0.02,-0.02,0.02,-0.25,-0.69,0.5,-0.04,-0.14,0.06,-1.5,-0.06,-0.37,-0.08,0.34,0.1,-1.25,-2.81,2.5,-0.03,0.59,0.63,17.56,-14.19,10.69,0.21,-0.01,-0.1,38.44,-25.44,18.06,0.76,0.48,-0.77,53.69,-13.62,30.62,1.01,0.22,-0.7,50.94,7.69,41.31,noInteraction
